1.9842527,0.12599203
0.47040513,0.53145677
0.49309528,0.5070014
0.123842224,2.0186977
0.08136111,3.0727212
0.06636149,3.7672453
0.056961928,4.3888965
0.050797284,4.921523
0.04473945,5.5879097
0.041748684,5.988213
0.038895246,6.427521
0.036621653,6.8265624
0.03367666,7.4235387
0.032425422,7.7099996
0.031097887,8.039131
0.030014496,8.3293085
0.028122377,8.889718
0.027527276,9.081901
0.026718548,9.356796
0.026138704,9.564362
0.024719616,10.113426
0.02450599,10.201588
0.0240177,10.408989
0.023666743,10.563346
0.022522317,11.1001005
0.022446021,11.137832
0.0221561,11.283574
0.021957733,11.38551
0.020996414,11.9067955
0.021026932,11.889514
0.020828566,12.002748
0.020706493,12.073507
0.019913023,12.554598
0.019913023,12.554598
0.01980621,12.622304
0.019745175,12.661322
0.018982224,13.170217
0.019089036,13.096523
0.019028,13.138533
0.018982224,13.170217
0.018310826,13.653125
0.018478675,13.529109
0.018387122,13.596473
0.01840238,13.585199
0.01779202,14.051243
0.01794461,13.931761
0.017929351,13.943617
0.017990386,13.896312
0.017395286,14.37171
0.01760891,14.197357
0.017578393,14.222005
0.01763943,14.172792
0.017090105,14.628348
0.017303731,14.447751
0.017273214,14.473276
0.017364766,14.396969
0.016830701,14.853807
0.017044328,14.667636
0.017044328,14.667636
0.01713588,14.589271
0.01652552,15.128118
0.016662853,15.003432
0.016601816,15.058594
0.016601816,15.058594
0.016037231,15.588726
0.016144045,15.485586
0.016037231,15.588726
0.016037231,15.588726
0.01544213,16.189476
0.015487907,16.141626
0.015487907,16.141626
0.015533685,16.094057
0.015045396,16.616379
0.015121691,16.532543
0.015091172,16.565977
0.015060655,16.599545
0.014572366,17.15576
0.014648661,17.066406
0.014648661,17.066406
0.014648661,17.066406
0.014190891,17.616934
0.014267186,17.522726
0.014312963,17.466684
0.01420615,17.598013
0.013824674,18.083609
0.013916228,17.964638
0.013916228,17.964638
0.013900969,17.984358
0.013504234,18.512712
0.0136110475,18.367434
0.01356527,18.429417
0.0136110475,18.367434
0.013168536,18.984646
0.013290608,18.810274
0.0132753495,18.831896
0.013290608,18.810274
0.012893873,19.389053
0.013031205,19.18472
0.013000687,19.229753
0.013061723,19.139896
0.012603953,19.835049
0.012771801,19.574373
0.012787061,19.551012
0.012832837,19.481272
0.012390326,20.177032
0.012588693,19.859093
0.012573434,19.883192
0.012619211,19.811064
0.012237736,20.428616
0.012390326,20.177032
0.012375067,20.201912
0.012451362,20.078125
0.012085145,20.686554
0.012237736,20.428616
0.0122072175,20.479687
0.012298772,20.327232
0.011932556,20.951086
0.012069887,20.712706
0.012100404,20.660467
0.01216144,20.556776
0.011810483,21.167633
0.011978332,20.87102
0.011978332,20.87102
0.012039368,20.76521
0.011688411,21.388706
0.01185626,21.085907
0.01185626,21.085907
0.011902037,21.004808
0.011581598,21.58597
0.011718929,21.333008
0.011779965,21.222473
0.01185626,21.085907
0.011490043,21.757969
0.0116731515,21.416668
0.0116731515,21.416668
0.011734188,21.305267
0.011444267,21.845
0.011566339,21.614447
0.011581598,21.58597
0.011688411,21.388706
0.011352712,22.021168
0.011505303,21.72911
0.011535821,21.671627
0.011612115,21.52924
0.011291676,22.140202
0.011444267,21.845
0.011490043,21.757969
0.011535821,21.671627
0.011215381,22.290815
0.011383231,21.962132
0.011413748,21.90341
0.011474784,21.786901
0.011154345,22.41279
0.0113374535,22.050806
0.011352712,22.021168
0.011444267,21.845
0.011108568,22.505152
0.011261159,22.200201
0.011276417,22.170162
0.011367971,21.99161
0.011062791,22.598276
0.011245899,22.230326
0.011276417,22.170162
0.0113374535,22.050806
0.011032273,22.660788
0.011200123,22.321184
0.011200123,22.321184
0.011306935,22.110323
0.011001755,22.723648
0.011139086,22.443493
0.011184863,22.351639
0.011261159,22.200201
0.010955978,22.818592
0.011123827,22.474281
0.011154345,22.41279
0.01123064,22.26053
0.010910201,22.914335
0.011062791,22.598276
0.011093309,22.536108
0.011184863,22.351639
0.010894942,22.946428
0.011047532,22.629488
